store_name,store_id,street_address,city_name,state_id,state_name,postal_code,country_id,lat,lng,telephone,email,store_website,county_fips,county_name,cbsa_fips,cbsa_name,cbsa_metro,csa_fips,csa_name,timezone
Walmart Supercenter,4412,"101 Bernhardt Rd, Laurel, MT 59044",Laurel,MT,Montana,59044,US,45.6671,-108.7591,406-628-3000,,https://www.walmart.com/store/4412-laurel-mt,30111,Yellowstone,13740,"Billings, MT",TRUE,,,America/Denver
Walmart Supercenter,2084,"1500 N 7th Ave, Bozeman, MT 59715",Bozeman,MT,Montana,59715,US,45.6946,-111.0422,406-585-8788,,https://www.walmart.com/store/2084-bozeman-mt,30031,Gallatin,14580,"Bozeman, MT",TRUE,,,America/Denver
Walmart Supercenter,1901,"3901 Harrison Ave, Butte, MT 59701",Butte,MT,Montana,59701,US,45.9637,-112.5106,406-494-1420,,https://www.walmart.com/store/1901-butte-mt,30093,Silver Bow,15580,"Butte-Silver Bow, MT",FALSE,,,America/Denver
Walmart Supercenter,2455,"701 Smelter Ave Ne, Great Falls, MT 59404",Great Falls,MT,Montana,59404,US,47.5266,-111.2965,406-761-5426,,https://www.walmart.com/store/2455-great-falls-mt,30013,Cascade,24500,"Great Falls, MT",TRUE,,,America/Denver
Walmart Supercenter,7199,"5320 10th Ave S, Great Falls, MT 59405",Great Falls,MT,Montana,59405,US,47.4914,-111.219,406-770-6083,,https://www.walmart.com/store/7199-great-falls-mt,30013,Cascade,24500,"Great Falls, MT",TRUE,,,America/Denver
Walmart Supercenter,4247,"3510 Us Highway 2 W, Havre, MT 59501",Havre,MT,Montana,59501,US,48.5548,-109.7371,406-262-9162,,https://www.walmart.com/store/4247-havre-mt,30041,Hill,,,FALSE,,,America/Denver
Walmart Supercenter,1872,"2750 Prospect Ave, Helena, MT 59601",Helena,MT,Montana,59601,US,46.593,-111.9901,406-443-3220,,https://www.walmart.com/store/1872-helena-mt,30049,Lewis and Clark,25740,"Helena, MT",TRUE,,,America/Denver
Walmart Supercenter,2259,"170 Hutton Ranch Rd, Kalispell, MT 59901",Kalispell,MT,Montana,59901,US,48.2317,-114.3262,406-257-7535,,https://www.walmart.com/store/2259-kalispell-mt,30029,Flathead,28060,"Kalispell, MT",FALSE,,,America/Denver
Walmart Supercenter,2608,"3205 Stower St, Miles City, MT 59301",Miles City,MT,Montana,59301,US,46.4035,-105.8186,406-232-0022,,https://www.walmart.com/store/2608-miles-city-mt,30017,Custer,,,FALSE,,,America/Denver
Walmart Supercenter,3259,"3555 Mullan Rd, Missoula, MT 59808",Missoula,MT,Montana,59808,US,46.8836,-114.042,406-829-8489,,https://www.walmart.com/store/3259-missoula-mt,30063,Missoula,33540,"Missoula, MT",TRUE,,,America/Denver
Walmart Supercenter,2147,"4000 Us-93 Bus, Missoula, MT 59804",Missoula,MT,Montana,59804,US,46.832,-114.0473,406-251-6060,,https://www.walmart.com/store/2147-missoula-mt,30063,Missoula,33540,"Missoula, MT",TRUE,,,America/Denver
Walmart Supercenter,2607,"36318 Memory Ln, Polson, MT 59860",Polson,MT,Montana,59860,US,47.6843,-114.1208,406-883-9211,,https://www.walmart.com/store/2607-polson-mt,30047,Lake,,,FALSE,,,America/Denver
Walmart Supercenter,1097,"250 Turner St, Aberdeen, NC 28315",Aberdeen,NC,North Carolina,28315,US,35.1595,-79.4238,910-695-1255,,https://www.walmart.com/store/1097-aberdeen-nc,37125,Moore,38240,"Pinehurst-Southern Pines, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,5787,"4545 Fayetteville Rd, Raeford, NC 28376",Raeford,NC,North Carolina,28376,US,35.0071,-79.1764,910-683-6056,,https://www.walmart.com/store/5787-raeford-nc,37093,Hoke,22180,"Fayetteville, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Neighborhood Market,3411,"8660 Cliffdale Rd, Fayetteville, NC 28314",Fayetteville,NC,North Carolina,28314,US,35.0546,-79.0644,910-213-1410,,https://www.walmart.com/store/3411-fayetteville-nc,37051,Cumberland,22180,"Fayetteville, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,3595,"7701 S Raeford Rd, Fayetteville, NC 28304",Fayetteville,NC,North Carolina,28304,US,35.0247,-79.0533,910-864-6575,,https://www.walmart.com/store/3595-fayetteville-nc,37051,Cumberland,22180,"Fayetteville, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,1010,"720 E Us Highway 74, Rockingham, NC 28379",Rockingham,NC,North Carolina,28379,US,34.9145,-79.7359,910-582-3996,,https://www.walmart.com/store/1010-rockingham-nc,37153,Richmond,40460,"Rockingham, NC",FALSE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,6958,"2800 Nc 24-87, Cameron, NC 28326",Cameron,NC,North Carolina,28326,US,35.2442,-79.026,910-364-0364,,https://www.walmart.com/store/6958-cameron-nc,37085,Harnett,11360,"Anderson Creek, NC",FALSE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Neighborhood Market,3600,"970 Strickland Bridge Road, Fayetteville, NC 28304",Fayetteville,NC,North Carolina,28304,US,35.0403,-78.9988,910-364-0154,,https://www.walmart.com/store/3600-fayetteville-nc,37051,Cumberland,22180,"Fayetteville, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,1255,"901 Us Highway 401 S, Laurinburg, NC 28352",Laurinburg,NC,North Carolina,28352,US,34.7621,-79.4838,910-277-7770,,https://www.walmart.com/store/1255-laurinburg-nc,37165,Scotland,29900,"Laurinburg, NC",FALSE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,2908,"201 Montgomery Xing, Biscoe, NC 27209",Biscoe,NC,North Carolina,27209,US,35.3573,-79.7981,910-428-1851,,https://www.walmart.com/store/2908-biscoe-nc,37123,Montgomery,,,FALSE,,,America/New_York
Walmart Supercenter,1312,"670 Lillington Hwy, Spring Lake, NC 28390",Spring Lake,NC,North Carolina,28390,US,35.1741,-78.9661,910-436-1199,,https://www.walmart.com/store/1312-spring-lake-nc,37051,Cumberland,22180,"Fayetteville, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,1238,"1550 Skibo Rd, Fayetteville, NC 28303",Fayetteville,NC,North Carolina,28303,US,35.0801,-78.9561,910-868-6434,,https://www.walmart.com/store/1238-fayetteville-nc,37051,Cumberland,22180,"Fayetteville, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,1774,"3310 Nc Highway 87 S, Sanford, NC 27332",Sanford,NC,North Carolina,27332,US,35.4431,-79.1301,919-776-9388,,https://www.walmart.com/store/1774-sanford-nc,37105,Lee,41820,"Sanford, NC",FALSE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,2929,"3030 N Main St, Hope Mills, NC 28348",Hope Mills,NC,North Carolina,28348,US,34.9804,-78.9644,910-429-7401,,https://www.walmart.com/store/2929-hope-mills-nc,37051,Cumberland,22180,"Fayetteville, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Neighborhood Market,3456,"4220 Legion Road, Hope Mills, NC 28348",Hope Mills,NC,North Carolina,28348,US,34.9837,-78.9328,910-364-0413,,https://www.walmart.com/store/3456-hope-mills-nc,37051,Cumberland,22180,"Fayetteville, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,1261,"4601 Ramsey St, Fayetteville, NC 28311",Fayetteville,NC,North Carolina,28311,US,35.1236,-78.8831,910-488-1800,,https://www.walmart.com/store/1261-fayetteville-nc,37051,Cumberland,22180,"Fayetteville, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,6879,"2820 Gillespie St., Fayetteville, NC 28306",Fayetteville,NC,North Carolina,28306,US,35.0033,-78.9032,910-364-0315,,https://www.walmart.com/store/6879-fayetteville-nc,37051,Cumberland,22180,"Fayetteville, NC",TRUE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Neighborhood Market,7329,"120 S Odom Rd, Saint Pauls, NC 28384",Saint Pauls,NC,North Carolina,28384,US,34.8081,-78.9864,910-241-6156,,https://www.walmart.com/store/7329-saint-pauls-nc,37155,Robeson,31300,"Lumberton, NC",FALSE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,5489,"930 Highway 711 East, Pembroke, NC 28372",Pembroke,NC,North Carolina,28372,US,34.687,-79.2084,910-522-1321,,https://www.walmart.com/store/5489-pembroke-nc,37155,Robeson,31300,"Lumberton, NC",FALSE,246,"Fayetteville-Lumberton-Pinehurst, NC",America/New_York
Walmart Supercenter,1950,"2150 Us 13 South, Ahoskie, NC 27910",Ahoskie,NC,North Carolina,27910,US,36.2982,-76.9868,252-332-7773,,https://www.walmart.com/store/1950-ahoskie-nc,37091,Hertford,,,FALSE,,,America/New_York
Walmart Supercenter,2705,"1500 Armory Dr, Franklin, VA 23851",Franklin,VA,Virginia,23851,US,36.6681,-76.9537,757-562-6776,,https://www.walmart.com/store/2705-franklin-va,51175,Southampton,,,FALSE,,,America/New_York
Walmart Supercenter,1641,"1529 Washington St, Williamston, NC 27892",Williamston,NC,North Carolina,27892,US,35.8373,-77.0651,252-792-9033,,https://www.walmart.com/store/1641-williamston-nc,37117,Martin,,,FALSE,,,America/New_York
Walmart Supercenter,1133,"781 Leonard Ave, Albemarle, NC 28001",Albemarle,NC,North Carolina,28001,US,35.34,-80.1759,704-983-6830,,https://www.walmart.com/store/1133-albemarle-nc,37167,Stanly,10620,"Albemarle, NC",FALSE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Supercenter,5747,"1876 Main St W, Locust, NC 28097",Locust,NC,North Carolina,28097,US,35.2564,-80.4571,704-781-0426,,https://www.walmart.com/store/5747-locust-nc,37167,Stanly,10620,"Albemarle, NC",FALSE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Supercenter,2005,"2420 Supercenter Dr Ne, Kannapolis, NC 28083",Kannapolis,NC,North Carolina,28083,US,35.4627,-80.5942,704-792-9800,,https://www.walmart.com/store/2005-kannapolis-nc,37025,Cabarrus,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Supercenter,1027,"150 Concord Commons Pl Sw, Concord, NC 28027",Concord,NC,North Carolina,28027,US,35.3916,-80.6235,704-788-3135,,https://www.walmart.com/store/1027-concord-nc,37025,Cabarrus,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Supercenter,1552,"323 S Arlington St, Salisbury, NC 28144",Salisbury,NC,North Carolina,28144,US,35.6551,-80.4666,704-639-9718,,https://www.walmart.com/store/1552-salisbury-nc,37159,Rowan,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Neighborhood Market,6586,"3905 Concord Pkwy S, Concord, NC 28027",Concord,NC,North Carolina,28027,US,35.3666,-80.6662,704-706-6045,,https://www.walmart.com/store/6586-concord-nc,37025,Cabarrus,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Neighborhood Market,6233,"11530 N Tryon St, Charlotte, NC 28262",Charlotte,NC,North Carolina,28262,US,35.3341,-80.7135,980-428-8134,,https://www.walmart.com/store/6233-charlotte-nc,37119,Mecklenburg,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart,1821,"9101 Albemarle Rd, Charlotte, NC 28227",Charlotte,NC,North Carolina,28227,US,35.2132,-80.6886,704-531-6588,,https://www.walmart.com/store/1821-charlotte-nc,37119,Mecklenburg,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Supercenter,4574,"5825 Thunder Rd, Concord, NC 28027",Concord,NC,North Carolina,28027,US,35.3787,-80.7248,704-979-2540,,https://www.walmart.com/store/4574-concord-nc,37119,Mecklenburg,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Supercenter,1322,"160 Lowes Blvd, Lexington, NC 27292",Lexington,NC,North Carolina,27292,US,35.7944,-80.2596,336-243-3051,,https://www.walmart.com/store/1322-lexington-nc,37057,Davidson,49180,"Winston-Salem, NC",TRUE,268,"Greensboro--Winston-Salem--High Point, NC",America/New_York
Walmart Supercenter,877,"2406 W Roosevelt Blvd, Monroe, NC 28110",Monroe,NC,North Carolina,28110,US,35.0139,-80.564,704-289-5478,,https://www.walmart.com/store/877-monroe-nc,37179,Union,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Neighborhood Market,4148,"8800 East W T Harris Blvd, Charlotte, NC 28227",Charlotte,NC,North Carolina,28227,US,35.2008,-80.7272,704-916-1891,,https://www.walmart.com/store/4148-charlotte-nc,37119,Mecklenburg,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Supercenter,3700,"2101 Younts Rd, Indian Trail, NC 28079",Indian Trail,NC,North Carolina,28079,US,35.0788,-80.6498,704-882-5566,,https://www.walmart.com/store/3700-indian-trail-nc,37179,Union,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Supercenter,2134,"7735 N Tryon St, Charlotte, NC 28262",Charlotte,NC,North Carolina,28262,US,35.2948,-80.7579,704-547-0525,,https://www.walmart.com/store/2134-charlotte-nc,37119,Mecklenburg,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Supercenter,1132,"1226 E Dixie Dr, Asheboro, NC 27203",Asheboro,NC,North Carolina,27203,US,35.6923,-79.7896,336-626-0004,,https://www.walmart.com/store/1132-asheboro-nc,37151,Randolph,24660,"Greensboro-High Point, NC",TRUE,268,"Greensboro--Winston-Salem--High Point, NC",America/New_York
Walmart Supercenter,5063,"1830 Galleria Blvd, Charlotte, NC 28270",Charlotte,NC,North Carolina,28270,US,35.1379,-80.7352,704-844-1066,,https://www.walmart.com/store/5063-charlotte-nc,37119,Mecklenburg,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Neighborhood Market,7205,"90 W Us Highway 64, Lexington, NC 27295",Lexington,NC,North Carolina,27295,US,35.8341,-80.2759,336-867-6032,,https://www.walmart.com/store/7205-lexington-nc,37057,Davidson,49180,"Winston-Salem, NC",TRUE,268,"Greensboro--Winston-Salem--High Point, NC",America/New_York
Walmart Supercenter,1666,"3850 E Independence Blvd, Charlotte, NC 28205",Charlotte,NC,North Carolina,28205,US,35.2002,-80.7765,704-535-3708,,https://www.walmart.com/store/1666-charlotte-nc,37119,Mecklenburg,16740,"Charlotte-Concord-Gastonia, NC-SC",TRUE,172,"Charlotte-Concord, NC-SC",America/New_York
Walmart Supercenter,3889,"3151 Apex Peakway, Apex, NC 27502",Apex,NC,North Carolina,27502,US,35.7147,-78.8432,919-362-3737,,https://www.walmart.com/store/3889-apex-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,2247,"2010 Kildaire Farm Rd, Cary, NC 27518",Cary,NC,North Carolina,27518,US,35.7368,-78.7822,919-852-0651,,https://www.walmart.com/store/2247-cary-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Neighborhood Market,4157,"2750 Nc 55 Hwy, Cary, NC 27519",Cary,NC,North Carolina,27519,US,35.7864,-78.8698,919-335-0051,,https://www.walmart.com/store/4157-cary-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Neighborhood Market,4147,"3560 Davis Dr, Morrisville, NC 27560",Morrisville,NC,North Carolina,27560,US,35.8182,-78.8453,919-337-9859,,https://www.walmart.com/store/4147-morrisville-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Neighborhood Market,2414,"973 N Harrison Ave, Cary, NC 27513",Cary,NC,North Carolina,27513,US,35.8018,-78.7854,919-337-9780,,https://www.walmart.com/store/2414-cary-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,4458,"7016 Gb Alford Hwy, Holly Springs, NC 27540",Holly Springs,NC,North Carolina,27540,US,35.6364,-78.8341,919-557-9181,,https://www.walmart.com/store/4458-holly-springs-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,4250,"1001 Shiloh Glenn Dr, Morrisville, NC 27560",Morrisville,NC,North Carolina,27560,US,35.8673,-78.8462,919-474-2285,,https://www.walmart.com/store/4250-morrisville-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,2836,"1051 E Broad St, Fuquay Varina, NC 27526",Fuquay Varina,NC,North Carolina,27526,US,35.5947,-78.781,919-567-2350,,https://www.walmart.com/store/2836-fuquay-varina-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,1372,"4500 Fayetteville Rd, Raleigh, NC 27603",Raleigh,NC,North Carolina,27603,US,35.7191,-78.6591,919-772-8751,,https://www.walmart.com/store/1372-raleigh-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart,1751,"6600 Glenwood Ave, Raleigh, NC 27612",Raleigh,NC,North Carolina,27612,US,35.8604,-78.7078,919-783-5552,,https://www.walmart.com/store/1751-raleigh-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,5118,"10050 Glenwood Ave, Raleigh, NC 27617",Raleigh,NC,North Carolina,27617,US,35.9123,-78.778,919-596-5790,,https://www.walmart.com/store/5118-raleigh-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,2058,"1725 New Hope Church Rd, Raleigh, NC 27609",Raleigh,NC,North Carolina,27609,US,35.8371,-78.6081,919-790-6910,,https://www.walmart.com/store/2058-raleigh-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,3182,"12500 Us 15 501 N, Chapel Hill, NC 27517",Chapel Hill,NC,North Carolina,27517,US,35.8921,-79.0581,919-357-9039,,https://www.walmart.com/store/3182-chapel-hill-nc,37135,Orange,20500,"Durham-Chapel Hill, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,5292,"4431 New Bern Ave, Raleigh, NC 27610",Raleigh,NC,North Carolina,27610,US,35.8004,-78.56,919-212-6442,,https://www.walmart.com/store/5292-raleigh-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,2137,"5450 New Hope Commons Dr, Durham, NC 27707",Durham,NC,North Carolina,27707,US,35.955,-78.9991,919-489-4412,,https://www.walmart.com/store/2137-durham-nc,37063,Durham,20500,"Durham-Chapel Hill, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,4484,"8000 Town Dr, Raleigh, NC 27616",Raleigh,NC,North Carolina,27616,US,35.8697,-78.5651,919-424-6235,,https://www.walmart.com/store/4484-raleigh-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,5743,"5141 Nc Highway 42 W, Garner, NC 27529",Garner,NC,North Carolina,27529,US,35.608,-78.5554,919-772-7373,,https://www.walmart.com/store/5743-garner-nc,37101,Johnston,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,5046,"805 Town Centre Blvd, Clayton, NC 27520",Clayton,NC,North Carolina,27520,US,35.6618,-78.4974,919-550-5600,,https://www.walmart.com/store/5046-clayton-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,1614,"1525 Glenn School Rd, Durham, NC 27704",Durham,NC,North Carolina,27704,US,36.0285,-78.8438,919-688-3595,,https://www.walmart.com/store/1614-durham-nc,37063,Durham,20500,"Durham-Chapel Hill, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart,1816,"7106 Knightdale Blvd, Knightdale, NC 27545",Knightdale,NC,North Carolina,27545,US,35.7961,-78.4912,919-217-0490,,https://www.walmart.com/store/1816-knightdale-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,5254,"2114 S Main St, Wake Forest, NC 27587",Wake Forest,NC,North Carolina,27587,US,35.9521,-78.535,919-562-2921,,https://www.walmart.com/store/5254-wake-forest-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,1191,"501 Hampton Pointe B, Hillsborough, NC 27278",Hillsborough,NC,North Carolina,27278,US,36.0559,-79.0853,919-732-9172,,https://www.walmart.com/store/1191-hillsborough-nc,37135,Orange,20500,"Durham-Chapel Hill, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,1237,"590 E Jackson Blvd, Erwin, NC 28339",Erwin,NC,North Carolina,28339,US,35.323,-78.6427,910-892-0445,,https://www.walmart.com/store/1237-erwin-nc,37085,Harnett,11360,"Anderson Creek, NC",FALSE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,4499,"841 E Gannon Ave, Zebulon, NC 27597",Zebulon,NC,North Carolina,27597,US,35.8315,-78.2969,919-269-2221,,https://www.walmart.com/store/4499-zebulon-nc,37183,Wake,39580,"Raleigh-Cary, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,2845,"14215 Us Highway 64 W, Siler City, NC 27344",Siler City,NC,North Carolina,27344,US,35.7346,-79.4268,919-663-6000,,https://www.walmart.com/store/2845-siler-city-nc,37037,Chatham,20500,"Durham-Chapel Hill, NC",TRUE,450,"Raleigh-Durham-Cary, NC",America/New_York
Walmart Supercenter,5346,"1318 Mebane Oaks Rd, Mebane, NC 27302",Mebane,NC,North Carolina,27302,US,36.0673,-79.2706,919-304-0171,,https://www.walmart.com/store/5346-mebane-nc,37001,Alamance,15500,"Burlington, NC",TRUE,268,"Greensboro--Winston-Salem--High Point, NC",America/New_York
